video_id,comment_id,parent_id,author,like_count,published_at,updated_at,text
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLek31MDl8,UgxOSBqR_dnJ7taurhp4AaABAg,@zeekamvs-2111,0,2025-09-21T20:17:59Z,2025-09-21T20:17:59Z,"@@MatthewFoppianoyour a loser, you don’t have anything better to do than reply to all the comments and say bot lmaooo"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLetq0JAN6,UgxOSBqR_dnJ7taurhp4AaABAg,@bl8388,13,2025-09-21T20:19:19Z,2025-09-21T20:19:19Z,"@@sonicthehedgehog1606 It doesn't matter. If an atheist believes a kind prayer doesn't help them, it doesn't hurt them. This isn't a time to push atheism on people supporting a grieving man who lost his father."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLety9_uNH,UgxOSBqR_dnJ7taurhp4AaABAg,@rexeleon,9,2025-09-21T20:19:20Z,2025-09-21T20:19:20Z,"@@JustARandomGamerTV I pray whenever there is news of something bad happened to anyone, a stranger or otherwise."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLewfV6cc-,UgxOSBqR_dnJ7taurhp4AaABAg,@sonicthehedgehog1606,2,2025-09-21T20:19:43Z,2025-09-21T20:19:43Z,​@@JustARandomGamerTV i understand
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLf1IeZOgK,UgxOSBqR_dnJ7taurhp4AaABAg,@sonicthehedgehog1606,0,2025-09-21T20:20:29Z,2025-09-21T20:20:29Z,​@@irishwk97 thanks
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLfNBsXRNy,UgxOSBqR_dnJ7taurhp4AaABAg,@sonicthehedgehog1606,1,2025-09-21T20:23:28Z,2025-09-21T20:23:28Z,​@@bl8388 my bad. I'm sorry
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLfQ9PUcdF,UgxOSBqR_dnJ7taurhp4AaABAg,@Mrs.Futtlebuttle,0,2025-09-21T20:23:52Z,2025-09-21T20:23:52Z,I didnt know. Im so so sorry 😞
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLfsGrSmcn,UgxOSBqR_dnJ7taurhp4AaABAg,@christophercostello696,9,2025-09-21T20:27:51Z,2025-09-21T20:27:51Z,"​@sonicthehedgehog1606 that doesn't matter. God loves him, even when he doesn't love God. A father does not hate his children even when his children disown him. He holds hope that one day that child will come home to him."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLfsVSD2CS,UgxOSBqR_dnJ7taurhp4AaABAg,@idkmybffjill9682,0,2025-09-21T20:27:53Z,2025-09-21T20:27:53Z,@MatthewFoppiano Virgin
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLhDpQDmVp,UgxOSBqR_dnJ7taurhp4AaABAg,@KoolMuney,5,2025-09-21T20:39:40Z,2025-09-21T20:39:40Z,@@sonicthehedgehog1606you’re good brother. Proud of you for taking the lessons on the chin and not arguing back like some immature people usually do. Thanks for being respectful to peoples faith. You’re a good man.
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLhisgM1l7,UgxOSBqR_dnJ7taurhp4AaABAg,@DontKnow-hr5my,0,2025-09-21T20:44:02Z,2025-09-21T20:44:02Z,"@@sonicthehedgehog1606 I am not so sure anymore, he did have some atheistic views some years ago, but people also grow"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLiS5kwylF,UgxOSBqR_dnJ7taurhp4AaABAg,@warlordqueekheadtaker7960,0,2025-09-21T20:50:21Z,2025-09-21T20:50:21Z,​@@sonicthehedgehog1606so
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLjMvrPfpE,UgxOSBqR_dnJ7taurhp4AaABAg,@Kuhtlass,2,2025-09-21T20:58:23Z,2025-09-21T20:58:23Z,"@@christophercostello696 tell that to those in Sodom and Gomorah. God is a God of love as he is a God of righteous judgement.

There is a line that can be crossed."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLlY4E0fXR,UgxOSBqR_dnJ7taurhp4AaABAg,@christophercostello696,0,2025-09-21T21:17:23Z,2025-09-21T21:22:02Z,"​@Kuhtlass which was the Old Testament before Jesus, who gave his own life to pay for the sins of mankind. 

But from the old testament, those people did not simply turn away from God. They committed Blasphemy. They actively set to destroy and permanently seperate themselfs completely from Gods grace by trying to grape the divine messengers. Even then, God was willing to spare the Kingdom if there were at least 10 good people within the whole city. There were not. They separated themselves not just in mind but in spirit. But again that is the old testament. Jesus died so that punishment would not be carried out again."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLmLsglOvE,UgxOSBqR_dnJ7taurhp4AaABAg,@KapLocks,0,2025-09-21T21:24:27Z,2025-09-21T21:24:27Z,"⁠@@MatthewFoppiano100 plus comments saying the same thing from you, what a weirdo and stalker behavior, did your daddy not love you enough? Touch grass bozo"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLmxHauqDZ,UgxOSBqR_dnJ7taurhp4AaABAg,@CrewDrastically,0,2025-09-21T21:29:42Z,2025-09-21T21:29:42Z,@@DontKnow-hr5my grow sure but observations are still happening
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLoxH6S_qg,UgxOSBqR_dnJ7taurhp4AaABAg,@TheBatmanWhoDoesNotLaugh,0,2025-09-21T21:47:10Z,2025-09-21T21:47:10Z,"@@misanthrope5865 That game is ass, it's not even a remake just a cash grab remastered"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLpXD3fgTW,UgxOSBqR_dnJ7taurhp4AaABAg,@TheBatmanWhoDoesNotLaugh,2,2025-09-21T21:52:13Z,2025-09-21T21:52:13Z,@@andrewunsworth2136 it does because us atheists don't believe in god by definition so we don't need you to tell your imaginary god to bless us
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANLuz_RmAIn,UgxOSBqR_dnJ7taurhp4AaABAg,@ClippysGhost,1,2025-09-21T22:39:55Z,2025-09-21T22:39:55Z,"Then God bless him even more, you as well. ​"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM-W26K3Wj,UgxOSBqR_dnJ7taurhp4AaABAg,@CrewDrastically,0,2025-09-21T23:28:10Z,2025-09-21T23:28:10Z,@TheBatmanWhoDoesNotLaugh Based 👍
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM1H0c8cX8,UgxOSBqR_dnJ7taurhp4AaABAg,@escapegulag4317,0,2025-09-21T23:43:36Z,2025-09-21T23:43:36Z,@@sonicthehedgehog1606  Jesus came to call the lost. What do you mean he is atheist? Jesus came to save atheists
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM4ZXwflHB,UgxOSBqR_dnJ7taurhp4AaABAg,@Spudawg,0,2025-09-22T00:12:20Z,2025-09-22T00:12:20Z,Oh man… I haven’t listened to AWK for years. Time to bust it out again.
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM4lqQQIs4,UgxOSBqR_dnJ7taurhp4AaABAg,@stalkermonolith4841,0,2025-09-22T00:14:10Z,2025-09-22T00:14:10Z,"@@sonicthehedgehog1606 we know, thats why we love him."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM5q6yx2QT,UgxOSBqR_dnJ7taurhp4AaABAg,@christophercostello696,2,2025-09-22T00:23:29Z,2025-09-22T00:23:29Z,"​@TheBatmanWhoDoesNotLaugh you people are like vegans, you can't help but tell people you don't believe so you can feel superior and smug. God's existence is not dependent on your belief. Just like believing the earth is flat, does not make the earth flat."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM6_NQaBr3,UgxOSBqR_dnJ7taurhp4AaABAg,@escapegulag4317,0,2025-09-22T00:29:56Z,2025-09-22T00:29:56Z,@@christophercostello696  100%
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM7dBCyVyy,UgxOSBqR_dnJ7taurhp4AaABAg,@TheBatmanWhoDoesNotLaugh,0,2025-09-22T00:39:12Z,2025-09-22T00:39:12Z,"​@@christophercostello696 we usually tell you people we don't believe only after you bring up your god stuff first just like in this case where the guy said ""god bless you"" first.

If you get to randomly tell us about your god why shouldn't we say we don't believe in him in response?"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANM7l-5u9Wv,UgxOSBqR_dnJ7taurhp4AaABAg,@dyflin3246,5,2025-09-22T00:40:15Z,2025-09-22T00:40:15Z,@@sonicthehedgehog1606 That's incorrect Asmongold never stated he doesn't believe in God.
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANMB-khx_hl,UgxOSBqR_dnJ7taurhp4AaABAg,@christophercostello696,0,2025-09-22T01:08:37Z,2025-09-22T01:08:37Z,"​@TheBatmanWhoDoesNotLaughexactly. Youre like a vegan that freaks out about someone else eating steak and offering them some. Instead of saying thank you for offering it. Just as a vegan would declare their beliefs and how im immoral for eating it. Instead of just saying, ""thank you for the sentiment"" you have to tell them about how dumb they are."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANMCiusNIlz,UgxOSBqR_dnJ7taurhp4AaABAg,@stalkermonolith4841,0,2025-09-22T01:23:40Z,2025-09-22T01:23:40Z,@@christophercostello696 only low IQ idiots think god is real
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANMMXAxNH3p,UgxOSBqR_dnJ7taurhp4AaABAg,@mynameisLee8,0,2025-09-22T02:49:18Z,2025-09-22T02:49:18Z,@@sonicthehedgehog1606 me too
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANMfxBvqAA6,UgxOSBqR_dnJ7taurhp4AaABAg,@kk-qu1zc,0,2025-09-22T05:47:45Z,2025-09-22T05:47:45Z,"Yo what the hell man. I'm not gay, you don't speak for all of us"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANMk7AMOw4x,UgxOSBqR_dnJ7taurhp4AaABAg,@generalsheperd5864,3,2025-09-22T06:24:13Z,2025-09-22T06:24:13Z,"​@TheBatmanWhoDoesNotLaugh getting upset at ""god bless"" is really sad. So glad I'm not one of you guys"
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANNli4YHgqf,UgxOSBqR_dnJ7taurhp4AaABAg,@CountDusk,0,2025-09-22T15:57:22Z,2025-09-22T15:57:22Z,"@@sonicthehedgehog1606 As an Atheist I can tell you that it doesn't matter if we don't believe in a religion or not. If anyone sends prayers our way from whatever religious beliefs they hold just take as is as is. They do it with good intentions in heart, simple as that. Like wishing someone well, all the best, good luck. That doesn't change just because someone doesn't follow or believe in a religion."
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANOT89uSvF_,UgxOSBqR_dnJ7taurhp4AaABAg,@umwhatamIdoinghere,0,2025-09-22T22:25:32Z,2025-09-22T22:25:32Z,​@@Kuhtlasscan or can't be crossed?
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANP2CtTZlxc,UgxOSBqR_dnJ7taurhp4AaABAg,@Kuhtlass,0,2025-09-23T03:49:30Z,2025-09-23T03:49:30Z,@@umwhatamIdoinghere It can't be crossed if you remain a godly person; it can be crossed if you aren't.
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANQ5hxCvcDa,UgxOSBqR_dnJ7taurhp4AaABAg,@shadow13265,0,2025-09-23T13:39:20Z,2025-09-23T13:39:20Z,@@andrewunsworth2136it does. Blessing from a god are worth less than common sense living
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANQ5mim19tL,UgxOSBqR_dnJ7taurhp4AaABAg,@shadow13265,0,2025-09-23T13:39:59Z,2025-09-23T13:39:59Z,@@rexeleon lmao what
wtP08etZmT8,UgxOSBqR_dnJ7taurhp4AaABAg.ANLb6h_HqEeANQnoZn_Hx-,UgxOSBqR_dnJ7taurhp4AaABAg,@generalsheperd5864,0,2025-09-23T20:13:27Z,2025-09-23T20:13:27Z,​@@shadow13265what common sense?
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg,,@ToolsandTargets,16557,2025-09-21T20:09:17Z,2025-09-21T20:09:17Z,"You're a good son. There is nothing more valuable in this world, to a dad, than a good son."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLeWJn_qPU,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@rych2703,156,2025-09-21T20:15:58Z,2025-09-21T20:15:58Z,Truth... and you could tell he made his dad so proud. You could hear it in his dad's voice when he called.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLep2G0l9o,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@Dani4True,41,2025-09-21T20:18:40Z,2025-09-21T20:18:40Z,That is so true and so sweet for you to say. He’s a special guy for sure.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLfZNEH8IB,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@AmericanHistoryXX1,30,2025-09-21T20:25:08Z,2025-09-21T20:25:08Z,"Did not expect to see you here, good to see one of my favorite guntubers supporting one of my favorite streamers. Feels like a community."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLfpW6JYmt,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@claudioortiz5830,5,2025-09-21T20:27:28Z,2025-09-21T20:27:28Z,100%
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLgCMvskZQ,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,1,2025-09-21T20:30:43Z,2025-09-21T20:30:43Z,His dad would be disappointed
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLeWJn_qPU,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@rych2703,156,2025-09-21T20:15:58Z,2025-09-21T20:15:58Z,Truth... and you could tell he made his dad so proud. You could hear it in his dad's voice when he called.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLep2G0l9o,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@Dani4True,41,2025-09-21T20:18:40Z,2025-09-21T20:18:40Z,That is so true and so sweet for you to say. He’s a special guy for sure.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLfZNEH8IB,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@AmericanHistoryXX1,30,2025-09-21T20:25:08Z,2025-09-21T20:25:08Z,"Did not expect to see you here, good to see one of my favorite guntubers supporting one of my favorite streamers. Feels like a community."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLfpW6JYmt,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@claudioortiz5830,5,2025-09-21T20:27:28Z,2025-09-21T20:27:28Z,100%
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLgCMvskZQ,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,1,2025-09-21T20:30:43Z,2025-09-21T20:30:43Z,His dad would be disappointed
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLh2IQyKD5,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@Mattened,0,2025-09-21T20:38:05Z,2025-09-21T20:38:05Z,"@@tristanjames9367 t, rando, chronically online clippy weirdo"
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLhgWGjtux,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@ruck27,0,2025-09-21T20:43:43Z,2025-09-21T20:43:43Z,@@tristanjames9367tell us you have dad issues without telling us
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLhkvQB7A-,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@themuffinman5755,63,2025-09-21T20:44:19Z,2025-09-21T20:44:19Z,​@@tristanjames9367 your jokes aren't funny or wanted.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLhxkwOJcv,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@WOW99910,33,2025-09-21T20:46:04Z,2025-09-21T20:46:04Z,@@tristanjames9367 Eh not the time
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLiFR641kw,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@PadreMortalis,5,2025-09-21T20:48:37Z,2025-09-21T20:48:37Z,"Fancy seeing you here, Tools!"
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLianVFzt8,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@JKONGnDNME,6,2025-09-21T20:51:40Z,2025-09-21T20:51:40Z,"There is no greater joy for a father, than to watch their sons become good, competent men."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLicksAh1G,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T20:51:57Z,2025-09-21T20:51:57Z,​@@WOW99910I do not care if it's not the time
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLid_Bru9S,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T20:52:03Z,2025-09-21T20:52:03Z,​@@themuffinman5755I don't care
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLidvq4DGj,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@jyggaswoop2774,7,2025-09-21T20:52:06Z,2025-09-21T20:52:06Z,"I hope its a wake up call for asmon. He needs to start living in a improved manner. Good haircut. Good hygeine. Clean house. Gets a girlfriend and then has a kid so he can be a father himself, because clearly his relationship with his parents are the only serious ones he's truly ever had, and he needs to be able to branch out."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLiiXlGtDV,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@didierduplantier8359,0,2025-09-21T20:52:44Z,2025-09-21T20:52:44Z,"@@tristanjames9367
have some class 🤡"
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLimPOSdMk,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@alexferguson8854,1,2025-09-21T20:53:15Z,2025-09-21T20:53:15Z,Well said
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjEmZ9WXZ,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@themuffinman5755,0,2025-09-21T20:57:16Z,2025-09-21T20:57:16Z,​@@tristanjames9367 you care enough to respond. Stop acting like a child and be a little mature here. People don't say crap like that when someone passes away.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjIaE1Z_A,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T20:57:47Z,2025-09-21T20:57:47Z,​@@jyggaswoop2774And maybe If he does all And those things have finally seen Things different
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjbhJyu8G,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@Tethloach1,5,2025-09-21T21:00:32Z,2025-09-21T21:00:32Z,"It was scary news, one day we will be in a similar situation."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjlrYURqy,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@TheDragon975,21,2025-09-21T21:01:55Z,2025-09-21T21:01:55Z,"@@tristanjames9367 No, you are thinking of your own father. Maybe he will make a son that will actually make him proud."
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjooJiiK5,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@ToolsandTargets,10,2025-09-21T21:02:20Z,2025-09-21T21:02:20Z,@@PadreMortalis Guess I'm not the usual Asmon fan but I started watching him years ago during my gaming days. I can imagine how tough this is for him.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjr0H8DUL,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@cloqkk,15,2025-09-21T21:02:38Z,2025-09-21T21:02:38Z,@@tristanjames9367 Projection at its finest.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLjuSkCHJQ,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@ToolsandTargets,7,2025-09-21T21:03:06Z,2025-09-21T21:03:06Z,@@AmericanHistoryXX1 Pretty crazy how different world's collide sometimes. You never know.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLkN2HTW5n,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@CaseyFloridian,0,2025-09-21T21:07:08Z,2025-09-21T21:07:08Z,​@@tristanjames9367good for you nobody asked but apparently you feel the need to be the center of attention in a youtube comment thread lmao pathetic and cringe 😂
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLkkQxhOoJ,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T21:10:28Z,2025-09-21T21:10:28Z,"​@@TheDragon975Funny, because I actually Don't know what my father thinks of me. At least my mother loves me"
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLkmGlXRa8,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T21:10:43Z,2025-09-21T21:10:43Z,​@@cloqkkI don't know what my bar thinks of me at all so technically I can't Project
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLkmimIdsM,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@REDSHlFT,1,2025-09-21T21:10:47Z,2025-09-21T21:10:47Z,Guess mine didn’t get the memo.  Wishing the best for Asmon in a difficult and lonely time.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLko-r4t_f,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@sminem6572,0,2025-09-21T21:10:57Z,2025-09-21T21:10:57Z,Grandkids maybe. Which neither his dad or mom got.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLkxgC_eIt,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@simonschneider5913,0,2025-09-21T21:12:17Z,2025-09-21T21:12:17Z,"we need people like asmon to have more kids! ...I mean, how else are we going to outgun the incels and karens?"
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLl7eztXl9,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@pinkpearlrose,7,2025-09-21T21:13:46Z,2025-09-21T21:13:46Z,@@tristanjames9367You must be projecting. Your comment alone says a lot more about you than it does about him.
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLlgDzx8Yf,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@unoriginal_5,6,2025-09-21T21:18:38Z,2025-09-21T21:18:38Z,@tristanjames9367 that tells us all we need to know
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLlouL0qjs,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@ivanrlynn,3,2025-09-21T21:19:51Z,2025-09-21T21:19:51Z,Respect brother ❤
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLlq9TH4yt,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tranquilmomentstime,0,2025-09-21T21:19:59Z,2025-09-21T21:19:59Z,​@@jyggaswoop2774his hair is fine
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLlxR05fxc,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T21:20:59Z,2025-09-21T21:20:59Z,​@@unoriginal_5 cool
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLm71e3ElO,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T21:22:26Z,2025-09-21T21:22:26Z,​@@pinkpearlrose how am i project if i don't have dad Because that's what You people say
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLmBa3k7AH,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@tristanjames9367,0,2025-09-21T21:23:03Z,2025-09-21T21:23:03Z,​@@ivanrlynnno
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLmHf87PX1,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@1984Skynet,3,2025-09-21T21:23:53Z,2025-09-21T21:23:53Z,You were blessed
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLmHg0ioSG,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@andrewvice4065,0,2025-09-21T21:23:53Z,2025-09-21T21:23:53Z,​@@tristanjames9367somebody is mad their dad never came home with the milk
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLml_8UNri,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@AldrickExGladius,2,2025-09-21T21:28:06Z,2025-09-21T21:28:06Z,100%
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLnEhi64mk,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@pinkpearlrose,0,2025-09-21T21:32:13Z,2025-09-21T21:32:13Z,@@tristanjames9367Because you sound like a miserable person. Why would you even leave a comment like that on this video??? What the hell is wrong w/you?!
wtP08etZmT8,Ugwnnlj8HMH8cZm3fqZ4AaABAg.ANLdkOVyBLEANLoKY4PfeT,Ugwnnlj8HMH8cZm3fqZ4AaABAg,@evelynvanzale4757,3,2025-09-21T21:41:45Z,2025-09-21T21:41:45Z,"@@jyggaswoop2774 Not a girlfriend, a wife; then come the children, or at least, that's the sequence of events in an orderly life! I hope Asmon finds a good woman and leads a good and fulfilling life!"
